Report Month,Department,0 Days,1 Day,2 Days,3 Days,4 Days,5 Days,Total
2023-05,0540 - Secretary of the Natural Resources Agency,69,0,16,2,2,1,90
2023-05,0552 - Office of the Inspector General,118,7,7,1,4,6,143
2023-05,0555 - Secretary for Environmental Protection,39,6,3,2,2,33,85
2023-05,0559 - Secretary for Labor and Workforce Development Agency,4,3,7,11,6,5,36
2023-05,0650 - Office of Planning and Research,129,40,25,13,0,2,209
2023-05,0690 - Governor's Office of Emergency Services,292,71,131,270,65,0,829
2023-05,0820 - Department of Justice,1684,609,668,566,339,360,4226
2023-05,0840 - State Controller,730,162,135,80,35,52,1194
2023-05,0845 - Department of Insurance,548,212,64,26,166,5,1021
2023-05,0855 - California Gambling Control Commission,26,8,8,0,0,0,42
2023-05,0860 - State Board of Equalization,19,5,119,10,1,2,156
2023-05,0870 - Office of Tax Appeals,25,21,37,7,3,0,93
2023-05,0911 - Citizens Redistricting Commission,3,1,1,0,0,0,5
2023-05,1045 - Cannabis Control Appeals Panel,5,1,0,1,0,1,8
2023-05,1111 - Department of Consumer Affairs,528,571,409,492,313,220,2533
2023-05,1115 - Department of Cannabis Control,225,38,45,20,81,0,409
2023-05,1700 - California Civil Rights Department,202,35,19,3,1,4,264
2023-05,1701 - Department of Financial Protection and Innovation,565,66,19,61,7,0,718
2023-05,1703 - California Privacy Protection Agency,23,0,1,0,0,0,24
2023-05,1750 - California Horse Racing Board,11,2,7,0,5,1,26
2023-05,2100 - Department of Alcoholic Beverage Control,52,31,57,90,142,101,473
2023-05,2120 - Alcoholic Beverage Control Appeals Board,2,0,3,1,0,0,6
2023-05,2240 - Department of Housing and Community Development,742,98,84,64,25,100,1113
2023-05,2320 - Department of Real Estate,28,108,130,27,19,22,334
2023-05,2600 - California Transportation Commission,22,2,10,2,1,0,37
2023-05,2660 - Department of Transportation,2307,2305,7070,1255,491,17,13445
2023-05,2665 - High-Speed Rail Authority,197,60,46,32,24,2,361
2023-05,2700 - California Traffic Safety Program,2,21,9,1,0,0,33
2023-05,2720 - California Highway Patrol,0,135,0,266,0,1034,1435
2023-05,2740 - Department of Motor Vehicles,500,117,423,259,57,393,1749
2023-05,3100 - Exposition Park,1,0,4,4,0,0,9
2023-05,3105 - California African-American Museum,0,0,0,0,16,0,16
2023-05,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2023-05,3340 - California Conservation Corps,40,28,36,28,14,4,150
2023-05,3355 - Office of Energy Infrastructure Safety,79,0,0,0,0,0,79
2023-05,3360 - Energy Resources Conservation and Development Commission,624,50,29,8,7,0,718
2023-05,3480 - Department of Conservation,403,61,90,60,11,34,659
2023-05,3540 - Department of Forestry and Fire Protection,198,151,154,154,69,4,730
2023-05,3560 - State Lands Commission,90,25,14,13,6,28,176
2023-05,3600 - Department of Fish and Wildlife,63,926,306,282,104,367,2048
2023-05,3640 - Wildlife Conservation Board,18,5,4,2,0,14,43
2023-05,3720 - California Coastal Commission,48,73,43,10,6,2,182
2023-05,3760 - State Coastal Conservancy,43,19,2,2,0,0,66
2023-05,3780 - Native American Heritage Commission,0,1,4,2,1,0,8
2023-05,3790 - Department of Parks and Recreation,227,224,236,147,56,776,1666
2023-05,3810 - Santa Monica Mountains Conservancy,6,0,0,0,0,0,6
2023-05,3820 - San Francisco Bay Conservation and Development Commission,0,49,2,1,0,0,52
2023-05,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,10,0,0,0,0,10
2023-05,3830 - San Joaquin River Conservancy,1,1,0,0,0,0,2
2023-05,3835 - Baldwin Hills Conservancy,0,1,2,1,0,0,4
2023-05,3840 - Delta Protection Commission,2,1,2,0,1,2,8
2023-05,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2023-05,3850 - Coachella Valley Mountains Conservancy,0,0,1,1,2,0,4
2023-05,3855 - Sierra Nevada Conservancy,18,10,14,5,2,0,49
2023-05,3860 - Department of Water Resources,145,392,1042,615,128,5,2327
2023-05,3862 - Central Valley Flood Protection Board,19,16,7,1,6,0,49
2023-05,3875 - Sacramento-San Joaquin Delta Conservancy,7,10,1,0,0,0,18
2023-05,3885 - Delta Stewardship Council,38,10,6,3,1,0,58
2023-05,3900 - State Air Resources Board,84,845,148,143,264,155,1639
2023-05,3930 - Department of Pesticide Regulation,194,103,91,26,7,1,422
2023-05,3940 - State Water Resources Control Board,1003,566,334,323,51,62,2339
2023-05,3960 - Department of Toxic Substances Control,663,139,65,120,25,9,1021
2023-05,3980 - Office of Environmental Health Hazard Assessment,108,20,5,1,0,0,134
2023-05,4100 - State Council on Developmental Disabilities,29,5,16,5,7,3,65
2023-05,4140 - Department of Health Care Access and Information,265,40,31,110,10,74,530
2023-05,4170 - Department of Aging,198,31,18,9,0,1,257
2023-05,4250 - California Children and Families Commission,1,0,32,0,0,0,33
2023-05,4260 - State Department of Health Care Services,2101,1116,312,133,35,478,4175
2023-05,4265 - Department of Public Health,2456,137,112,83,2,1126,3916
2023-05,4300 - Department of Developmental Services,435,99,50,37,12,5,638
2023-05,4440 - Department of State Hospitals,417,224,144,180,412,32,1409
2023-05,4560 - Mental Health Services Oversight and Accountability Commission,7,13,12,8,3,6,49
2023-05,4700 - Department of Community Services and Development,108,3,7,2,0,0,120
2023-05,4800 - California Health Benefit Exchange,1165,55,50,26,1,21,1318
2023-05,5160 - Department of Rehabilitation,244,229,493,412,139,133,1650
2023-05,5170 - State Independent Living Council,3,0,0,0,0,0,3
2023-05,5175 - Department of Child Support Services,458,97,10,11,12,0,588
2023-05,5180 - Department of Social Services,1751,602,364,1388,403,5,4513
2023-05,5225 - Department of Corrections and Rehabilitation,1657,402,555,702,436,908,4660
2023-05,5227 - Board of State and Community Corrections,8,87,7,1,2,11,116
2023-05,5420 - Prison Industry Authority,14,31,65,96,5,24,235
2023-05,6100 - Department of Education,929,97,91,23,15,198,1353
2023-05,6120 - California State Library,73,18,15,31,22,3,162
2023-05,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2023-05,6200 - California School for the Blind,0,0,2,1,3,16,22
2023-05,6240 - California School for the Deaf - Fremont,4,0,0,0,0,0,4
2023-05,6250 - California School for the Deaf - Riverside,0,2,2,5,3,5,17
2023-05,6260 - Diagnostic Centers,0,0,0,3,1,22,26
2023-05,6360 - Commission on Teacher Credentialing,23,88,27,24,10,21,193
2023-05,"6980 - Student Aid Commission, California",100,21,10,1,2,1,135
2023-05,7100 - Employment Development Department,5202,737,800,401,252,41,7433
2023-05,7120 - California Workforce Development Board,88,0,0,0,0,0,88
2023-05,7300 - Agricultural Labor Relations Board,5,5,35,4,0,8,57
2023-05,7320 - Public Employment Relations Board,9,24,19,5,3,2,62
2023-05,7501 - Department of Human Resources,147,55,77,18,10,3,310
2023-05,7502 - California Department of Technology,352,477,47,9,30,65,980
2023-05,7503 - State Personnel Board,53,12,2,1,0,1,69
2023-05,7504 - Office of Data and Innovation,38,4,2,0,0,0,44
2023-05,7600 - California Department of Tax and Fee Administration,1580,1456,468,82,27,25,3638
2023-05,7730 - Franchise Tax Board,164,208,3348,911,128,438,5197
2023-05,7760 - Department of General Services,885,230,256,315,29,357,2072
2023-05,7870 - California Victim Compensation Board,0,197,14,11,0,2,224
2023-05,7900 - Public Employees' Retirement System,270,4,10,1908,29,85,2306
2023-05,7910 - Office of Administrative Law,2,7,6,7,2,0,24
2023-05,7920 - State Teachers' Retirement System,4,35,1015,200,9,5,1268
2023-05,8120 - Commission on Peace Officer Standards and Training,13,0,0,150,2,10,175
2023-05,8140 - State Public Defender,49,6,15,12,1,6,89
2023-05,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2023-05,8570 - Department of Food and Agriculture,148,115,79,60,37,89,528
2023-05,8620 - Fair Political Practices Commission,61,17,12,2,0,1,93
2023-05,8660 - Public Utilities Commission,1099,86,56,67,3,1,1312
2023-05,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,4,3,0,0,0,7
2023-05,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2023-05,8860 - Department of Finance,38,28,276,30,6,7,385
2023-05,8880 - Financial Information System for California,290,18,7,1,0,0,316
2023-05,"8885 - States Mandates, Commission on",9,1,1,3,0,0,14
2023-05,8940 - Military Department,4,11,57,27,7,0,106
2023-05,8955 - Department of Veterans Affairs,125,97,124,60,19,38,463
2023-05,A059 - California Correctional Health Care Services,980,333,529,533,665,37,3077
2023-05,A279 - Unemployment Insurance Appeals Board,63,61,78,25,23,148,398
2023-05,A281 - Employment Training Panel,5,38,10,12,9,0,74
2023-05,A314 - California Science Center,3,0,0,21,3,7,34
2023-05,A341 - California Earthquake Authority,53,6,8,2,1,0,70
2023-05,A424 - Cradle-to-Career,8,0,5,0,0,0,13
2023-05,A541 - Board of Forestry and Fire Protection,2,4,3,0,1,0,10
2023-06,0500 - Governor's Office,13,12,42,33,9,28,137
2023-06,0509 - Governor's Office of Business and Economic Development (GO-Biz),106,15,17,11,3,2,154
2023-06,0511 - Secretary for Government Operations Agency,0,0,26,1,0,0,27
2023-06,0521 - Secretary for Transportation Agency,0,0,16,3,0,0,19
2023-06,0530 - Secretary for California Health and Human Services Agency,62,11,6,10,2,1,92
2023-06,0531 - Office of Systems Integration,355,17,9,1,2,6,390
2023-06,0540 - Secretary of the Natural Resources Agency,73,0,17,2,2,1,95
2023-06,0552 - Office of the Inspector General,118,7,7,2,4,5,143
2023-06,0555 - Secretary for Environmental Protection,40,6,3,2,2,34,87
2023-06,0559 - Secretary for Labor and Workforce Development Agency,4,3,7,11,6,5,36
2023-06,0650 - Office of Planning and Research,132,41,25,15,0,2,215
2023-06,0690 - Governor's Office of Emergency Services,328,83,131,300,80,0,922
2023-06,0820 - Department of Justice,1684,609,668,566,339,360,4226
2023-06,0840 - State Controller,736,159,140,82,38,44,1199
2023-06,0845 - Department of Insurance,543,203,60,34,175,4,1019
2023-06,0855 - California Gambling Control Commission,25,8,8,0,0,0,41
2023-06,0860 - State Board of Equalization,19,6,121,10,1,2,159
2023-06,0870 - Office of Tax Appeals,25,16,42,7,4,0,94
2023-06,0890 - Secretary of State,137,82,120,53,39,87,518
2023-06,0911 - Citizens Redistricting Commission,3,1,1,0,0,0,5
2023-06,1045 - Cannabis Control Appeals Panel,5,1,0,1,0,1,8
2023-06,1111 - Department of Consumer Affairs,531,573,411,491,318,222,2546
2023-06,1115 - Department of Cannabis Control,226,43,49,17,83,0,418
2023-06,1700 - California Civil Rights Department,207,38,19,3,1,4,272
2023-06,1701 - Department of Financial Protection and Innovation,576,64,20,64,8,0,732
2023-06,1703 - California Privacy Protection Agency,23,0,1,0,0,0,24
2023-06,1750 - California Horse Racing Board,11,2,7,0,5,1,26
2023-06,2100 - Department of Alcoholic Beverage Control,54,31,56,91,144,97,473
2023-06,2120 - Alcoholic Beverage Control Appeals Board,2,0,3,1,0,0,6
2023-06,2240 - Department of Housing and Community Development,736,101,84,66,25,97,1109
2023-06,2320 - Department of Real Estate,26,106,133,29,21,9,324
2023-06,2600 - California Transportation Commission,26,4,6,1,1,0,38
2023-06,2660 - Department of Transportation,2307,2304,7070,1255,491,17,13444
2023-06,2665 - High-Speed Rail Authority,191,58,49,36,25,2,361
2023-06,2700 - California Traffic Safety Program,2,21,9,1,0,0,33
2023-06,2720 - California Highway Patrol,0,66,15,316,0,1035,1432
2023-06,2740 - Department of Motor Vehicles,511,132,424,260,57,391,1775
2023-06,3100 - Exposition Park,1,0,4,4,0,0,9
2023-06,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2023-06,3340 - California Conservation Corps,40,30,36,29,13,4,152
2023-06,3355 - Office of Energy Infrastructure Safety,76,0,0,0,0,0,76
2023-06,3360 - Energy Resources Conservation and Development Commission,628,50,30,9,7,0,724
2023-06,3480 - Department of Conservation,412,65,90,60,12,32,671
2023-06,3540 - Department of Forestry and Fire Protection,203,149,156,158,67,4,737
2023-06,3560 - State Lands Commission,91,26,15,13,6,28,179
2023-06,3600 - Department of Fish and Wildlife,57,899,311,285,104,406,2062
2023-06,3640 - Wildlife Conservation Board,18,5,7,2,0,11,43
2023-06,3720 - California Coastal Commission,48,74,43,10,7,2,184
2023-06,3760 - State Coastal Conservancy,43,19,2,2,0,0,66
2023-06,3780 - Native American Heritage Commission,0,1,4,2,1,0,8
2023-06,3790 - Department of Parks and Recreation,228,226,240,148,55,779,1676
2023-06,3810 - Santa Monica Mountains Conservancy,3,0,3,0,0,0,6
2023-06,3820 - San Francisco Bay Conservation and Development Commission,0,48,2,1,0,0,51
2023-06,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,7,1,0,1,0,9
2023-06,3830 - San Joaquin River Conservancy,1,1,0,0,0,0,2
2023-06,3835 - Baldwin Hills Conservancy,0,1,2,1,0,0,4
2023-06,3840 - Delta Protection Commission,2,1,2,0,1,2,8
2023-06,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2023-06,3850 - Coachella Valley Mountains Conservancy,0,0,1,1,1,0,3
2023-06,3855 - Sierra Nevada Conservancy,18,10,15,5,2,0,50
2023-06,3860 - Department of Water Resources,138,389,1095,587,120,4,2333
2023-06,3862 - Central Valley Flood Protection Board,19,16,7,1,6,0,49
2023-06,3875 - Sacramento-San Joaquin Delta Conservancy,11,4,3,0,0,0,18
2023-06,3885 - Delta Stewardship Council,39,10,7,4,1,0,61
2023-06,3900 - State Air Resources Board,92,843,148,141,264,162,1650
2023-06,3930 - Department of Pesticide Regulation,195,102,90,27,8,1,423
2023-06,3940 - State Water Resources Control Board,996,566,341,334,56,55,2348
2023-06,3960 - Department of Toxic Substances Control,679,138,67,122,26,9,1041
2023-06,3980 - Office of Environmental Health Hazard Assessment,107,20,5,1,0,0,133
2023-06,4100 - State Council on Developmental Disabilities,29,5,16,5,7,3,65
2023-06,4140 - Department of Health Care Access and Information,277,41,30,111,9,74,542
2023-06,4150 - Department of Managed Health Care,543,5,6,0,0,0,554
2023-06,4170 - Department of Aging,200,33,18,8,0,1,260
2023-06,4250 - California Children and Families Commission,1,0,32,0,0,0,33
2023-06,4260 - State Department of Health Care Services,1983,1066,281,136,33,722,4221
2023-06,4265 - Department of Public Health,2456,137,112,83,2,1126,3916
2023-06,4300 - Department of Developmental Services,438,98,49,35,12,7,639
2023-06,4440 - Department of State Hospitals,437,253,144,187,616,0,1637
2023-06,4560 - Mental Health Services Oversight and Accountability Commission,6,12,14,9,3,5,49
2023-06,4700 - Department of Community Services and Development,101,10,8,2,0,0,121
2023-06,4800 - California Health Benefit Exchange,1164,55,50,26,1,20,1316
2023-06,5160 - Department of Rehabilitation,250,229,499,422,140,137,1677
2023-06,5170 - State Independent Living Council,3,0,0,0,0,0,3
2023-06,5175 - Department of Child Support Services,455,97,10,11,12,1,586
2023-06,5180 - Department of Social Services,1764,592,363,1373,400,5,4497
2023-06,5225 - Department of Corrections and Rehabilitation,1662,408,555,713,442,891,4671
2023-06,5227 - Board of State and Community Corrections,9,88,6,1,2,11,117
2023-06,5420 - Prison Industry Authority,18,26,47,117,7,17,232
2023-06,6100 - Department of Education,940,96,92,22,16,203,1369
2023-06,6120 - California State Library,75,19,15,31,21,3,164
2023-06,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2023-06,6200 - California School for the Blind,0,0,2,1,3,16,22
2023-06,6240 - California School for the Deaf - Fremont,4,0,0,0,0,0,4
2023-06,6250 - California School for the Deaf - Riverside,0,2,2,5,3,5,17
2023-06,6260 - Diagnostic Centers,0,0,0,3,1,22,26
2023-06,6360 - Commission on Teacher Credentialing,22,90,29,27,7,22,197
2023-06,"6980 - Student Aid Commission, California",100,21,10,1,2,1,135
2023-06,7100 - Employment Development Department,5227,743,804,415,251,43,7483
2023-06,7300 - Agricultural Labor Relations Board,5,5,35,4,0,8,57
2023-06,7320 - Public Employment Relations Board,9,24,19,5,3,2,62
2023-06,7501 - Department of Human Resources,152,60,80,19,10,6,327
2023-06,7502 - California Department of Technology,339,484,46,8,30,68,975
2023-06,7503 - State Personnel Board,52,11,4,0,0,2,69
2023-06,7504 - Office of Data and Innovation,38,4,4,0,0,0,46
2023-06,7600 - California Department of Tax and Fee Administration,1568,1468,475,79,31,21,3642
2023-06,7730 - Franchise Tax Board,160,206,3394,900,130,472,5262
2023-06,7760 - Department of General Services,897,230,246,328,27,357,2085
2023-06,7870 - California Victim Compensation Board,0,197,14,10,0,2,223
2023-06,7900 - Public Employees' Retirement System,274,4,10,1912,30,76,2306
2023-06,7910 - Office of Administrative Law,2,7,6,7,2,0,24
2023-06,7920 - State Teachers' Retirement System,3,35,1024,199,9,5,1275
2023-06,8120 - Commission on Peace Officer Standards and Training,13,0,0,157,2,7,179
2023-06,8140 - State Public Defender,49,6,15,15,1,7,93
2023-06,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2023-06,8570 - Department of Food and Agriculture,145,103,89,67,32,65,501
2023-06,8620 - Fair Political Practices Commission,60,17,12,2,0,1,92
2023-06,8660 - Public Utilities Commission,1100,95,45,72,6,101,1419
2023-06,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,4,3,0,0,0,7
2023-06,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2023-06,8860 - Department of Finance,39,29,273,30,6,7,384
2023-06,8880 - Financial Information System for California,289,18,12,3,0,1,323
2023-06,"8885 - States Mandates, Commission on",9,2,1,2,0,0,14
2023-06,8940 - Military Department,4,11,59,28,7,0,109
2023-06,8955 - Department of Veterans Affairs,124,91,130,58,20,36,459
2023-06,A059 - California Correctional Health Care Services,974,339,544,553,668,39,3117
2023-06,A279 - Unemployment Insurance Appeals Board,62,61,77,27,22,154,403
2023-06,A281 - Employment Training Panel,5,38,10,12,9,0,74
2023-06,A314 - California Science Center,3,0,0,22,4,6,35
2023-06,A341 - California Earthquake Authority,53,6,8,2,1,0,70
2023-06,A424 - Cradle-to-Career,8,0,6,0,0,0,14
2023-06,A541 - Board of Forestry and Fire Protection,2,4,3,0,1,0,10
2023-07,0500 - Governor's Office,12,12,42,33,9,29,137
2023-07,0509 - Governor's Office of Business and Economic Development (GO-Biz),105,15,17,11,3,1,152
2023-07,0511 - Secretary for Government Operations Agency,0,0,14,13,0,0,27
2023-07,0521 - Secretary for Transportation Agency,1,0,16,3,0,0,20
2023-07,0530 - Secretary for California Health and Human Services Agency,63,11,6,10,2,1,93
2023-07,0531 - Office of Systems Integration,360,17,9,1,2,5,394
2023-07,0540 - Secretary of the Natural Resources Agency,72,0,19,2,2,1,96
2023-07,0552 - Office of the Inspector General,127,7,8,4,4,6,156
2023-07,0555 - Secretary for Environmental Protection,42,6,3,2,2,34,89
2023-07,0559 - Secretary for Labor and Workforce Development Agency,4,3,7,11,6,5,36
2023-07,0650 - Office of Planning and Research,131,41,25,15,0,2,214
2023-07,0690 - Governor's Office of Emergency Services,209,52,75,532,86,0,954
2023-07,0820 - Department of Justice,1649,565,575,509,335,406,4039
2023-07,0840 - State Controller,734,159,143,83,37,47,1203
2023-07,0845 - Department of Insurance,585,200,63,30,170,5,1053
2023-07,0855 - California Gambling Control Commission,26,9,8,0,0,0,43
2023-07,0860 - State Board of Equalization,19,5,119,10,1,2,156
2023-07,0870 - Office of Tax Appeals,25,16,42,7,4,0,94
2023-07,0911 - Citizens Redistricting Commission,1,0,0,0,0,0,1
2023-07,1045 - Cannabis Control Appeals Panel,5,1,0,1,0,1,8
2023-07,1111 - Department of Consumer Affairs,531,573,411,491,318,222,2546
2023-07,1115 - Department of Cannabis Control,234,41,47,19,83,0,424
2023-07,1700 - California Civil Rights Department,202,36,18,3,1,4,264
2023-07,1701 - Department of Financial Protection and Innovation,604,61,23,45,11,6,750
2023-07,1703 - California Privacy Protection Agency,23,0,1,0,0,0,24
2023-07,1750 - California Horse Racing Board,11,2,6,0,5,1,25
2023-07,2100 - Department of Alcoholic Beverage Control,56,32,55,88,146,94,471
2023-07,2120 - Alcoholic Beverage Control Appeals Board,2,0,3,1,0,0,6
2023-07,2240 - Department of Housing and Community Development,730,104,86,66,24,106,1116
2023-07,2320 - Department of Real Estate,26,106,133,29,21,9,324
2023-07,2600 - California Transportation Commission,26,4,6,1,1,0,38
2023-07,2660 - Department of Transportation,2270,2262,7079,1242,445,39,13337
2023-07,2665 - High-Speed Rail Authority,190,56,48,35,26,3,358
2023-07,2700 - California Traffic Safety Program,2,21,10,1,0,0,34
2023-07,2720 - California Highway Patrol,0,64,15,333,0,1020,1432
2023-07,2740 - Department of Motor Vehicles,1035,412,532,468,146,1,2594
2023-07,3100 - Exposition Park,1,0,4,4,0,0,9
2023-07,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2023-07,3340 - California Conservation Corps,30,25,49,31,14,4,153
2023-07,3355 - Office of Energy Infrastructure Safety,82,0,0,0,0,0,82
2023-07,3360 - Energy Resources Conservation and Development Commission,628,50,30,9,6,0,723
2023-07,3480 - Department of Conservation,412,69,94,60,12,33,680
2023-07,3540 - Department of Forestry and Fire Protection,206,152,172,174,69,4,777
2023-07,3560 - State Lands Commission,90,16,20,14,10,35,185
2023-07,3600 - Department of Fish and Wildlife,54,905,313,280,101,406,2059
2023-07,3640 - Wildlife Conservation Board,18,4,7,2,0,11,42
2023-07,3720 - California Coastal Commission,48,74,44,10,7,2,185
2023-07,3760 - State Coastal Conservancy,43,19,2,2,0,0,66
2023-07,3780 - Native American Heritage Commission,0,1,4,2,1,0,8
2023-07,3790 - Department of Parks and Recreation,219,217,205,142,50,729,1562
2023-07,3810 - Santa Monica Mountains Conservancy,3,0,3,0,0,0,6
2023-07,3820 - San Francisco Bay Conservation and Development Commission,0,50,3,1,0,0,54
2023-07,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,7,1,1,0,0,9
2023-07,3830 - San Joaquin River Conservancy,1,1,0,0,0,0,2
2023-07,3835 - Baldwin Hills Conservancy,0,0,2,1,0,0,3
2023-07,3840 - Delta Protection Commission,2,1,1,0,1,1,6
2023-07,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2023-07,3850 - Coachella Valley Mountains Conservancy,0,0,1,1,1,0,3
2023-07,3855 - Sierra Nevada Conservancy,18,10,16,5,2,0,51
2023-07,3860 - Department of Water Resources,129,383,1087,572,114,3,2288
2023-07,3862 - Central Valley Flood Protection Board,18,16,7,1,6,0,48
2023-07,3875 - Sacramento-San Joaquin Delta Conservancy,8,9,1,0,0,0,18
2023-07,3885 - Delta Stewardship Council,41,10,7,4,1,0,63
2023-07,3900 - State Air Resources Board,106,851,150,138,264,172,1681
2023-07,3930 - Department of Pesticide Regulation,189,85,77,62,8,8,429
2023-07,3940 - State Water Resources Control Board,998,560,341,325,59,57,2340
2023-07,3960 - Department of Toxic Substances Control,684,134,67,123,25,8,1041
2023-07,3970 - Department of Resources Recycling and Recovery,370,98,40,25,17,3,553
2023-07,3980 - Office of Environmental Health Hazard Assessment,68,41,12,5,2,0,128
2023-07,4100 - State Council on Developmental Disabilities,29,5,16,5,7,3,65
2023-07,4140 - Department of Health Care Access and Information,285,42,31,109,8,74,549
2023-07,4150 - Department of Managed Health Care,546,5,6,0,0,0,557
2023-07,4170 - Department of Aging,208,25,19,8,0,1,261
2023-07,4250 - California Children and Families Commission,0,32,1,0,0,0,33
2023-07,4260 - State Department of Health Care Services,2067,1143,279,140,34,583,4246
2023-07,4265 - Department of Public Health,2454,137,112,83,2,1126,3914
2023-07,4300 - Department of Developmental Services,447,101,48,34,11,7,648
2023-07,4440 - Department of State Hospitals,474,235,149,185,676,0,1719
2023-07,4560 - Mental Health Services Oversight and Accountability Commission,8,11,13,7,3,5,47
2023-07,4700 - Department of Community Services and Development,99,11,8,2,0,0,120
2023-07,4800 - California Health Benefit Exchange,1152,55,50,28,1,21,1307
2023-07,5160 - Department of Rehabilitation,240,227,495,411,128,132,1633
2023-07,5170 - State Independent Living Council,3,0,0,0,0,0,3
2023-07,5175 - Department of Child Support Services,435,115,13,8,8,4,583
2023-07,5180 - Department of Social Services,1779,610,366,1374,401,5,4535
2023-07,5225 - Department of Corrections and Rehabilitation,1663,426,563,743,462,849,4706
2023-07,5227 - Board of State and Community Corrections,11,85,11,0,1,11,119
2023-07,5420 - Prison Industry Authority,20,25,46,113,8,21,233
2023-07,6100 - Department of Education,952,95,95,22,18,202,1384
2023-07,6120 - California State Library,73,19,15,31,22,3,163
2023-07,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2023-07,6200 - California School for the Blind,0,0,1,1,3,17,22
2023-07,6240 - California School for the Deaf - Fremont,4,0,0,0,0,0,4
2023-07,6250 - California School for the Deaf - Riverside,0,2,2,5,3,5,17
2023-07,6260 - Diagnostic Centers,0,0,0,3,1,22,26
2023-07,6360 - Commission on Teacher Credentialing,20,86,22,22,7,29,186
2023-07,6870 - Board of Governors of the California Community Colleges,187,3,4,1,0,0,195
2023-07,"6980 - Student Aid Commission, California",100,21,10,1,2,1,135
2023-07,7100 - Employment Development Department,5223,744,802,430,255,47,7501
2023-07,7300 - Agricultural Labor Relations Board,5,5,35,5,0,8,58
2023-07,7320 - Public Employment Relations Board,11,24,20,4,3,2,64
2023-07,7501 - Department of Human Resources,165,56,81,22,7,6,337
2023-07,7502 - California Department of Technology,329,490,45,8,32,66,970
2023-07,7503 - State Personnel Board,53,12,3,0,0,2,70
2023-07,7504 - Office of Data and Innovation,40,4,4,0,0,0,48
2023-07,7600 - California Department of Tax and Fee Administration,1548,1462,479,77,32,21,3619
2023-07,7730 - Franchise Tax Board,166,195,3415,907,126,454,5263
2023-07,7760 - Department of General Services,900,228,247,324,30,360,2089
2023-07,7870 - California Victim Compensation Board,0,199,13,11,0,2,225
2023-07,7900 - Public Employees' Retirement System,274,4,10,1921,26,77,2312
2023-07,7910 - Office of Administrative Law,2,7,6,7,2,0,24
2023-07,7920 - State Teachers' Retirement System,2,45,1110,119,4,1,1281
2023-07,8120 - Commission on Peace Officer Standards and Training,12,0,0,160,6,5,183
2023-07,8140 - State Public Defender,45,10,15,16,4,5,95
2023-07,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2023-07,8570 - Department of Food and Agriculture,150,122,82,61,35,93,543
2023-07,8620 - Fair Political Practices Commission,60,16,12,2,0,1,91
2023-07,8660 - Public Utilities Commission,1100,95,45,72,6,101,1419
2023-07,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,4,2,0,0,0,6
2023-07,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2023-07,8860 - Department of Finance,42,26,286,30,7,7,398
2023-07,8880 - Financial Information System for California,297,6,24,0,0,1,328
2023-07,"8885 - States Mandates, Commission on",9,2,1,1,1,0,14
2023-07,8940 - Military Department,4,11,59,28,8,0,110
2023-07,8955 - Department of Veterans Affairs,123,81,141,56,23,36,460
2023-07,A059 - California Correctional Health Care Services,974,344,532,537,658,37,3082
2023-07,A279 - Unemployment Insurance Appeals Board,61,59,77,27,23,160,407
2023-07,A281 - Employment Training Panel,5,38,10,12,9,0,74
2023-07,A314 - California Science Center,3,0,0,22,4,7,36
2023-07,A341 - California Earthquake Authority,53,6,8,2,1,0,70
2023-07,A424 - Cradle-to-Career,8,0,6,0,0,0,14
2023-07,A541 - Board of Forestry and Fire Protection,2,4,3,0,1,0,10
2023-08,0500 - Governor's Office,11,11,42,33,9,32,138
2023-08,0509 - Governor's Office of Business and Economic Development (GO-Biz),108,15,17,12,3,2,157
2023-08,0511 - Secretary for Government Operations Agency,0,0,14,13,0,0,27
2023-08,0521 - Secretary for Transportation Agency,1,0,16,3,0,0,20
2023-08,0530 - Secretary for California Health and Human Services Agency,63,11,6,10,2,1,93
2023-08,0531 - Office of Systems Integration,350,19,10,1,2,5,387
2023-08,0540 - Secretary of the Natural Resources Agency,71,0,19,2,2,1,95
